LECROYWS4104HD,19252,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,28-Nov-2024 18:55:41,0                 
Time,Ampl
-1.5137413e-005,0.0246657
-1.5137013e-005,0.0246657
-1.5136613e-005,0.00819555
-1.5136213e-005,0.0129013
-1.5135813e-005,0.0176071
-1.5135413e-005,0.0129013
-1.5135013e-005,0.0199599
-1.5134613e-005,0.0176071
-1.5134213e-005,0.0293715
-1.5133813e-005,0.0152542
-1.5133413e-005,0.0152542
-1.5133013e-005,0.0199599
-1.5132613e-005,0.0176071
-1.5132213e-005,0.0199599
-1.5131813e-005,0.0105484
-1.5131413e-005,0.0129013
-1.5131013e-005,0.0199599
-1.5130613e-005,0.0152542
-1.5130213e-005,0.0199599
-1.5129813e-005,0.0105484
-1.5129413e-005,0.0199599
-1.5129013e-005,0.0199599
-1.5128613e-005,0.0105484
-1.5128213e-005,0.0152542
-1.5127813e-005,0.0152542
-1.5127413e-005,0.0152542
-1.5127013e-005,0.0176071
-1.5126613e-005,0.00584267
-1.5126213e-005,0.0105484
-1.5125813e-005,0.0129013
-1.5125413e-005,0.0199599
-1.5125013e-005,0.0199599
-1.5124613e-005,0.0129013
-1.5124213e-005,0.0152542
-1.5123813e-005,0.0152542
-1.5123413e-005,0.0129013
-1.5123013e-005,0.0129013
-1.5122613e-005,0.0199599
-1.5122213e-005,0.0152542
-1.5121813e-005,0.0246657
-1.5121413e-005,0.0176071
-1.5121013e-005,0.0105484
-1.5120613e-005,0.0152542
-1.5120213e-005,0.00819555
-1.5119813e-005,0.0246657
-1.5119413e-005,0.0176071
-1.5119013e-005,0.0246657
-1.5118613e-005,0.0176071
-1.5118213e-005,0.0152542
-1.5117813e-005,0.0317243
-1.5117413e-005,0.0223128
-1.5117013e-005,0.0105484
-1.5116613e-005,0.0129013
-1.5116213e-005,0.0129013
-1.5115813e-005,0.00819555
-1.5115413e-005,0.0105484
-1.5115013e-005,0.0199599
-1.5114613e-005,0.0105484
-1.5114213e-005,0.0199599
-1.5113813e-005,0.0176071
-1.5113413e-005,0.0105484
-1.5113013e-005,0.0176071
-1.5112613e-005,0.0152542
-1.5112213e-005,0.0152542
-1.5111813e-005,0.0129013
-1.5111413e-005,0.0152542
-1.5111013e-005,0.00348979
-1.5110613e-005,0.0199599
-1.5110213e-005,0.0223128
-1.5109813e-005,0.0199599
-1.5109413e-005,0.0199599
-1.5109013e-005,0.0176071
-1.5108613e-005,0.0199599
-1.5108213e-005,0.0152542
-1.5107813e-005,0.0152542
-1.5107413e-005,0.0176071
-1.5107013e-005,0.0152542
-1.5106613e-005,0.0176071
-1.5106213e-005,0.0199599
-1.5105813e-005,0.0176071
-1.5105413e-005,0.0176071
-1.5105013e-005,0.0152542
-1.5104613e-005,0.0223128
-1.5104213e-005,0.00348979
-1.5103813e-005,0.0223128
-1.5103413e-005,0.0129013
-1.5103013e-005,0.0223128
-1.5102613e-005,0.0129013
-1.5102213e-005,0.0152542
-1.5101813e-005,0.0105484
-1.5101413e-005,0.0199599
-1.5101013e-005,0.0152542
-1.5100613e-005,0.0129013
-1.5100213e-005,0.0152542
-1.5099813e-005,0.0152542
-1.5099413e-005,0.0152542
-1.5099013e-005,0.00819555
-1.5098613e-005,0.00348979
-1.5098213e-005,0.0105484
-1.5097813e-005,0.0270186
-1.5097413e-005,0.0199599
-1.5097013e-005,0.0223128
-1.5096613e-005,0.0105484
-1.5096213e-005,0.0129013
-1.5095813e-005,0.0152542
-1.5095413e-005,0.00348979
-1.5095013e-005,0.0199599
-1.5094613e-005,0.0152542
-1.5094213e-005,0.0246657
-1.5093813e-005,0.0199599
-1.5093413e-005,0.0152542
-1.5093013e-005,0.0129013
-1.5092613e-005,0.0270186
-1.5092213e-005,0.0176071
-1.5091813e-005,0.0176071
-1.5091413e-005,0.0223128
-1.5091013e-005,0.0152542
-1.5090613e-005,0.0129013
-1.5090213e-005,0.0105484
-1.5089813e-005,0.0105484
-1.5089413e-005,0.0152542
-1.5089013e-005,0.0105484
-1.5088613e-005,0.0129013
-1.5088213e-005,0.00819555
-1.5087813e-005,0.0105484
-1.5087413e-005,0.00819555
-1.5087013e-005,0.0199599
-1.5086613e-005,0.0246657
-1.5086213e-005,0.0176071
-1.5085813e-005,0.0246657
-1.5085413e-005,0.00113691
-1.5085013e-005,0.0105484
-1.5084613e-005,0.0152542
-1.5084213e-005,0.0105484
-1.5083813e-005,0.0152542
-1.5083413e-005,0.0152542
-1.5083013e-005,0.0176071
-1.5082613e-005,0.0129013
-1.5082213e-005,0.0152542
-1.5081813e-005,0.0129013
-1.5081413e-005,0.00819555
-1.5081013e-005,0.0176071
-1.5080613e-005,0.0199599
-1.5080213e-005,0.0246657
-1.5079813e-005,0.0176071
-1.5079413e-005,0.00819555
-1.5079013e-005,0.0129013
-1.5078613e-005,0.0199599
-1.5078213e-005,0.0176071
-1.5077813e-005,0.0176071
-1.5077413e-005,0.0129013
-1.5077013e-005,0.0152542
-1.5076613e-005,0.00584267
-1.5076213e-005,0.0105484
-1.5075813e-005,0.0223128
-1.5075413e-005,0.00348979
-1.5075013e-005,0.0129013
-1.5074613e-005,0.0105484
-1.5074213e-005,0.0270186
-1.5073813e-005,0.0199599
-1.5073413e-005,0.00819555
-1.5073013e-005,0.0199599
-1.5072613e-005,0.00348979
-1.5072213e-005,0.0152542
-1.5071813e-005,0.0199599
-1.5071413e-005,0.0246657
-1.5071013e-005,0.0105484
-1.5070613e-005,0.0129013
-1.5070213e-005,0.0152542
-1.5069813e-005,0.0129013
-1.5069413e-005,0.0152542
-1.5069013e-005,0.0129013
-1.5068613e-005,0.0152542
-1.5068213e-005,0.0105484
-1.5067813e-005,0.0246657
-1.5067413e-005,0.0176071
-1.5067013e-005,0.0152542
-1.5066613e-005,0.0317243
-1.5066213e-005,0.0223128
-1.5065813e-005,0.0246657
-1.5065413e-005,0.00819555
-1.5065013e-005,0.0105484
-1.5064613e-005,0.0105484
-1.5064213e-005,0.00819555
-1.5063813e-005,0.0105484
-1.5063413e-005,0.0105484
-1.5063013e-005,0.0129013
-1.5062613e-005,0.0152542
-1.5062213e-005,0.0129013
-1.5061813e-005,0.0129013
-1.5061413e-005,0.0152542
-1.5061013e-005,0.0105484
-1.5060613e-005,0.00819555
-1.5060213e-005,0.0246657
-1.5059813e-005,0.0199599
-1.5059413e-005,0.0105484
-1.5059013e-005,0.0199599
-1.5058613e-005,0.0152542
-1.5058213e-005,0.0105484
-1.5057813e-005,0.0176071
-1.5057413e-005,0.0199599
-1.5057013e-005,0.0176071
-1.5056613e-005,0.0129013
-1.5056213e-005,0.0152542
-1.5055813e-005,0.0105484
-1.5055413e-005,0.0199599
-1.5055013e-005,0.0223128
-1.5054613e-005,0.00584267
-1.5054213e-005,0.0176071
-1.5053813e-005,0.0199599
-1.5053413e-005,0.0176071
-1.5053013e-005,0.0199599
-1.5052613e-005,0.0199599
-1.5052213e-005,0.0129013
-1.5051813e-005,0.0176071
-1.5051413e-005,0.00348979
-1.5051013e-005,0.00584267
-1.5050613e-005,0.0129013
-1.5050213e-005,0.0152542
-1.5049813e-005,0.0152542
-1.5049413e-005,0.0176071
-1.5049013e-005,0.00819555
-1.5048613e-005,0.0176071
-1.5048213e-005,0.0129013
-1.5047813e-005,0.0129013
-1.5047413e-005,0.0129013
-1.5047013e-005,0.00819555
-1.5046613e-005,0.0152542
-1.5046213e-005,0.0199599
-1.5045813e-005,0.0199599
-1.5045413e-005,0.0152542
-1.5045013e-005,0.0176071
-1.5044613e-005,0.0223128
-1.5044213e-005,0.0152542
-1.5043813e-005,0.0246657
-1.5043413e-005,0.00819555
-1.5043013e-005,0.0199599
-1.5042613e-005,0.0176071
-1.5042213e-005,0.0152542
-1.5041813e-005,0.0223128
-1.5041413e-005,0.0152542
-1.5041013e-005,0.0223128
-1.5040613e-005,0.0199599
-1.5040213e-005,0.0176071
-1.5039813e-005,0.0223128
-1.5039413e-005,0.0105484
-1.5039013e-005,0.00819555
-1.5038613e-005,0.0152542
-1.5038213e-005,0.0223128
-1.5037813e-005,0.0105484
-1.5037413e-005,0.0176071
-1.5037013e-005,0.0176071
-1.5036613e-005,0.0152542
-1.5036213e-005,0.0129013
-1.5035813e-005,0.0152542
-1.5035413e-005,0.0199599
-1.5035013e-005,0.0129013
-1.5034613e-005,0.0246657
-1.5034213e-005,0.0105484
-1.5033813e-005,0.0152542
-1.5033413e-005,0.0176071
-1.5033013e-005,0.0152542
-1.5032613e-005,0.0152542
-1.5032213e-005,0.0199599
-1.5031813e-005,0.0199599
-1.5031413e-005,0.0105484
-1.5031013e-005,0.0129013
-1.5030613e-005,0.0129013
-1.5030213e-005,0.0176071
-1.5029813e-005,0.0199599
-1.5029413e-005,0.0223128
-1.5029013e-005,0.0105484
-1.5028613e-005,0.0199599
