time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
138.4618,0.029979246,23.116716,138.4618,0.029979246,17.96305,138.4618,32.246918,138.4618,32.25309,138.4618,22.333334,138.4618,68.44444,138.4618,0.0,138.4618,70.77778,138.4618,965.361,138.4618,25.701756,138.4618,0.0,138.4618,0.0,138.4618,0.0,138.4618,0.18881045,138.4618,0.19800669,138.4618,27.185555,138.4618,27.574446,138.4618,27.288889,138.4618,20240517,138.4618,110500,138.4618,2024.0,138.4618,5.0,138.4618,17.0,138.4618,11.0,138.4618,5.0,138.4618,0.0,138.4618,-1.0,138.4618,-999.0,138.4618,-999.0,138.4618,-999.0,138.4618,3.9441113,138.4618,2500.0,138.4618,0.029979246,4609.8,138.4618,0.029979246,3538.6326,138.4618,,138.4618,,138.4618,,138.4618,,138.4618,,138.4618,,138.4618,,138.4618,,138.4618,0.11991698,0.24274325,138.4618,0.11991698,0.014608663,,,,,,,,,,,,,138.4618,0.0,0.0,5.0664926,138.4618,0.0,2.188485,138.4618,0.11991698,0.019468285,138.4618,0.11991698,27.585659,138.4618,0.11991698,0.0006489429,138.4618,0.11991698,0.056774158,138.4618,0.11991698,6.0,138.4618,0.0,WaterCloud,138.4618,30.0,138.4618,
138.4618,0.05995849,10.212017,138.4618,0.05995849,1.3750261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.05995849,2015.1409,138.4618,0.05995849,234.38731,,,,,,,,,,,,,,,,,138.4618,0.14989623,0.23494789,138.4618,0.14989623,0.01294278,,,,,,,,,,,,,138.4618,0.0,1.0,5.246368,138.4618,1.0,,138.4618,0.14989623,0.017619386,138.4618,0.14989623,27.577524,138.4618,0.14989623,0.0005873129,138.4618,0.14989623,0.052209496,138.4618,0.14989623,6.0,138.4618,1.0,MixedCloud,,,,
138.4618,0.08993774,9.286152,138.4618,0.08993774,0.98540825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.08993774,1829.0736,138.4618,0.08993774,156.81389,,,,,,,,,,,,,,,,,138.4618,0.17987548,0.22652616,138.4618,0.17987548,0.010854949,,,,,,,,,,,,,138.4618,0.0,2.0,5.5161815,138.4618,2.0,,138.4618,0.17987548,0.015600302,138.4618,0.17987548,27.568642,138.4618,0.17987548,0.00052001013,138.4618,0.17987548,0.045741517,138.4618,0.17987548,5.0,138.4618,2.0,Ice/dust/ash,,,,
138.4618,0.11991698,8.550469,138.4618,0.11991698,0.8053696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.11991698,1681.5525,138.4618,0.11991698,120.8431,,,,,,,,,,,,,,,,,138.4618,0.20985472,0.21846232,138.4618,0.20985472,0.008949604,,,,,,,,,,,,,138.4618,1.0,0.0,,138.4618,3.0,,138.4618,0.20985472,0.013669837,138.4618,0.20985472,27.560148,138.4618,0.20985472,0.00045566127,138.4618,0.20985472,0.039348833,138.4618,0.20985472,5.0,138.4618,3.0,Rain/Dust,,,,
138.4618,0.14989623,7.955526,138.4618,0.14989623,0.68561655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.14989623,1561.7223,138.4618,0.14989623,96.84366,,,,,,,,,,,,,,,,,138.4618,0.23983397,0.2121064,138.4618,0.23983397,0.0083229905,,,,,,,,,,,,,138.4618,1.0,1.0,,138.4618,4.0,,138.4618,0.23983397,0.012172394,138.4618,0.23983397,27.553558,138.4618,0.23983397,0.00040574645,138.4618,0.23983397,0.03775177,138.4618,0.23983397,5.0,138.4618,4.0,Molecular,,,,
138.4618,0.17987548,7.3698053,138.4618,0.17987548,0.57809013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.17987548,1443.7709,138.4618,0.17987548,75.571236,,,,,,,,,,,,,,,,,138.4618,0.2698132,0.20914692,138.4618,0.2698132,0.008032334,,,,,,,,,,,,,138.4618,1.0,2.0,,138.4618,5.0,,138.4618,0.2698132,0.011571635,138.4618,0.2698132,27.550917,138.4618,0.2698132,0.0003857211,138.4618,0.2698132,0.036962382,138.4618,0.2698132,5.0,138.4618,5.0,CleanAerosol,,,,
138.4618,0.20985472,6.8067827,138.4618,0.20985472,0.4925331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.20985472,1330.3179,138.4618,0.20985472,58.69749,,,,,,,,,,,,,,,,,138.4618,0.29979247,0.21045376,138.4618,0.29979247,0.0081174,,,,,,,,,,,,,138.4618,2.0,0.0,,138.4618,6.0,,138.4618,0.29979247,0.012144511,138.4618,0.29979247,27.553436,138.4618,0.29979247,0.00040481705,138.4618,0.29979247,0.037131194,138.4618,0.29979247,5.0,138.4618,6.0,PollutedAerosol,,,,
138.4618,0.23983397,6.3070207,138.4618,0.23983397,0.4541425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.23983397,1229.858,138.4618,0.23983397,51.055267,,,,,,,,,,,,,,,,,138.4618,0.3297717,0.21548751,138.4618,0.3297717,0.008047674,,,,,,,,,,,,,138.4618,2.0,1.0,,138.4618,7.0,,138.4618,0.3297717,0.01369048,138.4618,0.3297717,27.560236,138.4618,0.3297717,0.0004563493,138.4618,0.3297717,0.035995916,138.4618,0.3297717,5.0,138.4618,7.0,Undetected,,,,
138.4618,0.2698132,5.819887,138.4618,0.2698132,0.42585155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.2698132,1131.789,138.4618,0.2698132,45.48644,,,,,,,,,,,,,,,,,138.4618,0.35975096,0.22379772,138.4618,0.35975096,0.008299242,,,,,,,,,,,,,138.4618,2.0,2.0,,138.4618,8.0,,138.4618,0.35975096,0.016150778,138.4618,0.35975096,27.571064,138.4618,0.35975096,0.0005383593,138.4618,0.35975096,0.035756495,138.4618,0.35975096,5.0,,,,,,,
138.4618,0.29979247,5.452447,138.4618,0.29979247,0.40996578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4618,0.29979247,1057.8539,138.4618,0.29979247,42.28365,,,,,,,,,,,,,,,,,138.4618,0.3897302,0.2284743,138.4618,0.3897302,0.008321809,,,,,,,,,,,,,138.4618,3.0,0.0,,138.4618,9.0,,138.4618,0.3897302,0.017622732,138.4618,0.3897302,27.57754,138.4618,0.3897302,0.0005874244,138.4618,0.3897302,0.0351467,138.4618,0.3897302,5.0,,,,,,,
