time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
127.68056,0.029979246,23.94428,127.68056,0.029979246,17.732012,127.68056,27.722225,127.68056,25.740744,127.68056,26.555555,127.68056,86.22222,127.68056,9.119616,127.68056,301.22223,127.68056,968.54425,127.68056,23.263054,127.68056,0.0,127.68056,0.0,127.68056,0.0,127.68056,0.0005450261,127.68056,0.0004958626,127.68056,23.328888,127.68056,23.732222,127.68056,23.497778,127.68056,20240506,127.68056,162000,127.68056,2024.0,127.68056,5.0,127.68056,6.0,127.68056,16.0,127.68056,20.0,127.68056,0.0,127.68056,-1.0,127.68056,-999.0,127.68056,-999.0,127.68056,-999.0,127.68056,4.0282226,127.68056,2500.0,127.68056,0.029979246,90747.19,127.68056,0.029979246,69282.25,127.68056,,127.68056,,127.68056,,127.68056,,127.68056,,127.68056,,127.68056,,127.68056,,127.68056,0.11991698,0.1348864,127.68056,0.11991698,0.005186349,,,,,,,,,,,,,127.68056,0.0,0.0,3.5675304,127.68056,0.0,0.17987548,127.68056,0.11991698,0.301674,127.68056,0.11991698,28.827366,127.68056,0.11991698,0.010055799,127.68056,0.11991698,0.036985755,127.68056,0.11991698,5.0,127.68056,0.0,WaterCloud,127.68056,30.0,127.68056,
127.68056,0.05995849,8.789782,127.68056,0.05995849,0.8336457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.05995849,33336.25,127.68056,0.05995849,3252.9282,,,,,,,,,,,,,,,,,127.68056,0.14989623,0.10914383,127.68056,0.14989623,0.0042194272,,,,,,,,,,,,,127.68056,0.0,1.0,3.8373435,127.68056,1.0,,127.68056,0.14989623,0.23981234,127.68056,0.14989623,28.555176,127.68056,0.14989623,0.007993746,127.68056,0.14989623,0.037159793,127.68056,0.14989623,5.0,127.68056,1.0,MixedCloud,,,,
127.68056,0.08993774,6.0255537,127.68056,0.08993774,0.45299715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.08993774,22814.781,127.68056,0.08993774,1766.1743,,,,,,,,,,,,,,,,,127.68056,0.17987548,0.08390743,127.68056,0.17987548,0.0031062823,,,,,,,,,,,,,127.68056,0.0,2.0,4.017219,127.68056,2.0,,127.68056,0.17987548,0.17726323,127.68056,0.17987548,28.279957,127.68056,0.17987548,0.005908774,127.68056,0.17987548,0.03570574,127.68056,0.17987548,5.0,127.68056,2.0,Ice/dust/ash,,,,
127.68056,0.11991698,4.802424,127.68056,0.11991698,0.29445186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.11991698,18173.479,127.68056,0.11991698,1147.8992,,,,,,,,,,,,,,,,,127.68056,0.20985472,0.07408486,127.68056,0.20985472,0.0026376352,,,,,,,,,,,,,127.68056,1.0,0.0,,127.68056,3.0,,127.68056,0.20985472,0.15364385,127.68056,0.20985472,28.176033,127.68056,0.20985472,0.005121461,127.68056,0.20985472,0.034391932,127.68056,0.20985472,5.0,127.68056,3.0,Rain/Dust,,,,
127.68056,0.14989623,3.7244234,127.68056,0.14989623,0.20684218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.14989623,14118.672,127.68056,0.14989623,804.71326,,,,,,,,,,,,,,,,,127.68056,0.23983397,0.070300035,127.68056,0.23983397,0.0025445302,,,,,,,,,,,,,127.68056,1.0,1.0,,127.68056,4.0,,127.68056,0.23983397,0.14549977,127.68056,0.23983397,28.1402,127.68056,0.23983397,0.004849992,127.68056,0.23983397,0.034945436,127.68056,0.23983397,5.0,127.68056,4.0,Molecular,,,,
127.68056,0.17987548,2.7443705,127.68056,0.17987548,0.13940206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.17987548,10406.6,127.68056,0.17987548,541.4475,,,,,,,,,,,,,,,,,127.68056,0.2698132,0.069282696,127.68056,0.2698132,0.002541538,,,,,,,,,,,,,127.68056,1.0,2.0,,127.68056,5.0,,127.68056,0.2698132,0.14461342,127.68056,0.2698132,28.1363,127.68056,0.2698132,0.004820447,127.68056,0.2698132,0.035371527,127.68056,0.2698132,5.0,127.68056,5.0,CleanAerosol,,,,
127.68056,0.20985472,2.3107095,127.68056,0.20985472,0.10688681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.20985472,8757.723,127.68056,0.20985472,415.8363,,,,,,,,,,,,,,,,,127.68056,0.29979247,0.06967266,127.68056,0.29979247,0.0025607608,,,,,,,,,,,,,127.68056,2.0,0.0,,127.68056,6.0,,127.68056,0.29979247,0.14736985,127.68056,0.29979247,28.148424,127.68056,0.29979247,0.004912329,127.68056,0.29979247,0.035476975,127.68056,0.29979247,5.0,127.68056,6.0,PollutedAerosol,,,,
127.68056,0.23983397,2.0842183,127.68056,0.23983397,0.092443846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.23983397,7900.4297,127.68056,0.23983397,359.9001,,,,,,,,,,,,,,,,,127.68056,0.3297717,0.07016444,127.68056,0.3297717,0.0025844693,,,,,,,,,,,,,127.68056,2.0,1.0,,127.68056,7.0,,127.68056,0.3297717,0.15070897,127.68056,0.3297717,28.16312,127.68056,0.3297717,0.005023632,127.68056,0.3297717,0.035457384,127.68056,0.3297717,5.0,127.68056,7.0,Undetected,,,,
127.68056,0.2698132,1.9147998,127.68056,0.2698132,0.082626805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.2698132,7262.2495,127.68056,0.2698132,320.3003,,,,,,,,,,,,,,,,,127.68056,0.35975096,0.07135195,127.68056,0.35975096,0.002682237,,,,,,,,,,,,,127.68056,2.0,2.0,,127.68056,8.0,,127.68056,0.35975096,0.15611285,127.68056,0.35975096,28.186897,127.68056,0.35975096,0.0052037616,127.68056,0.35975096,0.036169954,127.68056,0.35975096,5.0,,,,,,,
127.68056,0.29979247,1.787089,127.68056,0.29979247,0.07535327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.29979247,6783.766,127.68056,0.29979247,291.6239,,,,,,,,,,,,,,,,,127.68056,0.3897302,0.069597,127.68056,0.3897302,0.0025623406,,,,,,,,,,,,,127.68056,3.0,0.0,,127.68056,9.0,,127.68056,0.3897302,0.1533162,127.68056,0.3897302,28.174593,127.68056,0.3897302,0.0051105395,127.68056,0.3897302,0.0354737,127.68056,0.3897302,5.0,,,,,,,
127.68056,0.3297717,1.6497545,127.68056,0.3297717,0.0685557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.3297717,6261.764,127.68056,0.3297717,265.21863,,,,,,,,,,,,,,,,,127.68056,0.41970944,0.06655996,127.68056,0.41970944,0.0025008866,,,,,,,,,,,,,127.68056,3.0,1.0,,,,,127.68056,0.41970944,0.14701383,127.68056,0.41970944,28.146862,127.68056,0.41970944,0.004900461,127.68056,0.41970944,0.036220077,127.68056,0.41970944,5.0,,,,,,,
127.68056,0.35975096,1.5128961,127.68056,0.35975096,0.06361743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.35975096,5742.0957,127.68056,0.35975096,246.14275,,,,,,,,,,,,,,,,,127.68056,0.4496887,0.065502904,127.68056,0.4496887,0.0024452629,,,,,,,,,,,,,127.68056,3.0,2.0,,,,,127.68056,0.4496887,0.14606318,127.68056,0.4496887,28.142677,127.68056,0.4496887,0.004868773,127.68056,0.4496887,0.035969146,127.68056,0.4496887,5.0,,,,,,,
127.68056,0.3897302,1.3349248,127.68056,0.3897302,0.05542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.3897302,5058.801,127.68056,0.3897302,213.93512,,,,,,,,,,,,,,,,,127.68056,0.47966793,0.064636715,127.68056,0.47966793,0.0023361912,,,,,,,,,,,,,127.68056,4.0,0.0,,,,,127.68056,0.47966793,0.14548203,127.68056,0.47966793,28.14012,127.68056,0.47966793,0.004849402,127.68056,0.47966793,0.03486539,127.68056,0.47966793,5.0,,,,,,,
127.68056,0.41970944,1.1523427,127.68056,0.41970944,0.048832368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.41970944,4362.7456,127.68056,0.41970944,189.10922,,,,,,,,,,,,,,,,,127.68056,0.5096472,0.0646447,127.68056,0.5096472,0.0022713335,,,,,,,,,,,,,127.68056,4.0,1.0,,,,,127.68056,0.5096472,0.14733167,127.68056,0.5096472,28.148258,127.68056,0.5096472,0.004911056,127.68056,0.5096472,0.033929043,127.68056,0.5096472,5.0,,,,,,,
127.68056,0.44968867,1.016912,127.68056,0.44968867,0.04332887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.44968867,3846.2249,127.68056,0.44968867,167.49603,,,,,,,,,,,,,,,,,127.68056,0.5396264,0.06522844,127.68056,0.5396264,0.0022543776,,,,,,,,,,,,,127.68056,4.0,2.0,,,,,127.68056,0.5396264,0.1509172,127.68056,0.5396264,28.16404,127.68056,0.5396264,0.005030574,127.68056,0.5396264,0.033395723,127.68056,0.5396264,5.0,,,,,,,
127.68056,0.47966793,0.90508705,127.68056,0.47966793,0.037632007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.47966793,3421.4617,127.68056,0.47966793,145.50418,,,,,,,,,,,,,,,,,127.68056,0.56960565,0.06542199,127.68056,0.56960565,0.0023297905,,,,,,,,,,,,,127.68056,5.0,0.0,,,,,127.68056,0.56960565,0.15364806,127.68056,0.56960565,28.176054,127.68056,0.56960565,0.0051216017,127.68056,0.56960565,0.034404673,127.68056,0.56960565,5.0,,,,,,,
127.68056,0.5096472,0.81125987,127.68056,0.5096472,0.03328871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.5096472,3069.2908,127.68056,0.5096472,127.64887,,,,,,,,,,,,,,,,,127.68056,0.59958494,0.06590947,127.68056,0.59958494,0.002482609,,,,,,,,,,,,,127.68056,5.0,1.0,,,,,127.68056,0.59958494,0.15704472,127.68056,0.59958494,28.190998,127.68056,0.59958494,0.0052348236,127.68056,0.59958494,0.036303982,127.68056,0.59958494,5.0,,,,,,,
127.68056,0.5396264,0.73776585,127.68056,0.5396264,0.030135356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.5396264,2792.025,127.68056,0.5396264,116.1138,,,,,,,,,,,,,,,,,127.68056,0.62956417,0.066423655,127.68056,0.62956417,0.002360839,,,,,,,,,,,,,127.68056,5.0,2.0,,,,,127.68056,0.62956417,0.16106711,127.68056,0.62956417,28.208696,127.68056,0.62956417,0.005368904,127.68056,0.62956417,0.034326077,127.68056,0.62956417,5.0,,,,,,,
127.68056,0.56960565,0.6719768,127.68056,0.56960565,0.028171947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.56960565,2543.872,127.68056,0.56960565,108.26248,,,,,,,,,,,,,,,,,127.68056,0.6595434,0.06528747,127.68056,0.6595434,0.0023511634,,,,,,,,,,,,,127.68056,6.0,0.0,,,,,127.68056,0.6595434,0.15959507,127.68056,0.6595434,28.202219,127.68056,0.6595434,0.0053198356,127.68056,0.6595434,0.034770206,127.68056,0.6595434,5.0,,,,,,,
127.68056,0.59958494,0.6157519,127.68056,0.59958494,0.027472857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.59958494,2332.4424,127.68056,0.59958494,105.155914,,,,,,,,,,,,,,,,,127.68056,0.6895227,0.063304,127.68056,0.6895227,0.0021723132,,,,,,,,,,,,,127.68056,6.0,1.0,,,,,127.68056,0.6895227,0.15562584,127.68056,0.6895227,28.184753,127.68056,0.6895227,0.005187528,127.68056,0.6895227,0.033196047,127.68056,0.6895227,5.0,,,,,,,
127.68056,0.62956417,0.56620556,127.68056,0.62956417,0.024260005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.62956417,2144.0344,127.68056,0.62956417,93.03317,,,,,,,,,,,,,,,,,127.68056,0.7195019,0.061184067,127.68056,0.7195019,0.0023751156,,,,,,,,,,,,,127.68056,6.0,2.0,,,,,127.68056,0.7195019,0.151092,127.68056,0.7195019,28.164804,127.68056,0.7195019,0.0050363992,127.68056,0.7195019,0.03738986,127.68056,0.7195019,5.0,,,,,,,
127.68056,0.6595434,0.51273245,127.68056,0.6595434,0.022489961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.6595434,1941.4165,127.68056,0.6595434,86.0418,,,,,,,,,,,,,,,,,127.68056,0.74948114,0.061742857,127.68056,0.74948114,0.0022420017,,,,,,,,,,,,,127.68056,7.0,0.0,,,,,127.68056,0.74948114,0.1550476,127.68056,0.74948114,28.18221,127.68056,0.74948114,0.0051682536,127.68056,0.74948114,0.035083763,127.68056,0.74948114,5.0,,,,,,,
127.68056,0.6895226,0.45799494,127.68056,0.6895226,0.019693589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.6895226,1734.2714,127.68056,0.6895226,75.15486,,,,,,,,,,,,,,,,,127.68056,0.7794604,0.06185437,127.68056,0.7794604,0.0023790672,,,,,,,,,,,,,127.68056,7.0,1.0,,,,,127.68056,0.7794604,0.15722275,127.68056,0.7794604,28.19178,127.68056,0.7794604,0.0052407584,127.68056,0.7794604,0.037038654,127.68056,0.7794604,5.0,,,,,,,
127.68056,0.7195019,0.40913284,127.68056,0.7195019,0.019574596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.7195019,1547.9467,127.68056,0.7195019,74.43912,,,,,,,,,,,,,,,,,127.68056,0.80943966,0.06088439,127.68056,0.80943966,0.0022819366,,,,,,,,,,,,,127.68056,7.0,2.0,,,,,127.68056,0.80943966,0.15619592,127.68056,0.80943966,28.187263,127.68056,0.80943966,0.005206531,127.68056,0.80943966,0.03614144,127.68056,0.80943966,5.0,,,,,,,
127.68056,0.74948114,0.38137734,127.68056,0.74948114,0.017551687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.74948114,1443.9242,127.68056,0.74948114,66.841896,,,,,,,,,,,,,,,,,127.68056,0.8394189,0.059134524,127.68056,0.8394189,0.002166734,,,,,,,,,,,,,127.68056,8.0,0.0,,,,,127.68056,0.8394189,0.15270917,127.68056,0.8394189,28.171923,127.68056,0.8394189,0.0050903056,127.68056,0.8394189,0.035329428,127.68056,0.8394189,5.0,,,,,,,
127.68056,0.7794604,0.35696858,127.68056,0.7794604,0.017388068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.7794604,1351.9995,127.68056,0.7794604,65.66581,,,,,,,,,,,,,,,,,127.68056,0.8693981,0.059166234,127.68056,0.8693981,0.0022727873,,,,,,,,,,,,,127.68056,8.0,1.0,,,,,127.68056,0.8693981,0.15501183,127.68056,0.8693981,28.182053,127.68056,0.8693981,0.0051670615,127.68056,0.8693981,0.03692374,127.68056,0.8693981,5.0,,,,,,,
127.68056,0.80943966,0.33016512,127.68056,0.80943966,0.015900638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68056,0.80943966,1250.6624,127.68056,0.80943966,60.03205,,,,,,,,,,,,,,,,,127.68056,0.8993774,0.058067102,127.68056,0.8993774,0.0020419338,,,,,,,,,,,,,127.68056,8.0,2.0,,,,,127.68056,0.8993774,0.15327659,127.68056,0.8993774,28.174417,127.68056,0.8993774,0.005109219,127.68056,0.8993774,0.033906102,127.68056,0.8993774,5.0,,,,,,,
