time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
127.010414,0.029979246,31.83854,127.010414,0.029979246,18.709667,127.010414,27.611113,127.010414,26.69136,127.010414,26.0,127.010414,68.111115,127.010414,1.251712,127.010414,243.11111,127.010414,969.3495,127.010414,20.320024,127.010414,0.0,127.010414,0.0,127.010414,0.0,127.010414,0.26817587,127.010414,0.2695438,127.010414,23.03222,127.010414,23.461113,127.010414,23.243336,127.010414,20240506,127.010414,001500,127.010414,2024.0,127.010414,5.0,127.010414,6.0,127.010414,0.0,127.010414,15.0,127.010414,0.0,127.010414,-1.0,127.010414,-999.0,127.010414,-999.0,127.010414,-999.0,127.010414,4.0543327,127.010414,2500.0,127.010414,0.029979246,5244.529,127.010414,0.029979246,3090.1511,127.010414,,127.010414,,127.010414,,127.010414,,127.010414,,127.010414,,127.010414,,127.010414,,127.010414,0.11991698,0.5893605,127.010414,0.11991698,0.039168697,,,,,,,,,,,,,127.010414,0.0,0.0,,127.010414,0.0,0.92935663,127.010414,0.11991698,0.34381458,127.010414,0.11991698,29.012783,127.010414,0.11991698,0.011460487,127.010414,0.11991698,0.06231709,127.010414,0.11991698,6.0,127.010414,0.0,WaterCloud,127.010414,30.0,127.010414,
127.010414,0.05995849,27.05584,127.010414,0.05995849,2.7922058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.05995849,4452.397,127.010414,0.05995849,422.79382,,,,,,,,,,,,,,,,,127.010414,0.14989623,0.5665507,127.010414,0.14989623,0.036509063,,,,,,,,,,,,,127.010414,0.0,1.0,,127.010414,1.0,,127.010414,0.14989623,0.33822176,127.010414,0.14989623,28.988176,127.010414,0.14989623,0.011274058,127.010414,0.14989623,0.06053955,127.010414,0.14989623,6.0,127.010414,1.0,MixedCloud,,,,
127.010414,0.08993774,24.554188,127.010414,0.08993774,2.1899304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.08993774,4037.8237,127.010414,0.08993774,321.4452,,,,,,,,,,,,,,,,,127.010414,0.17987548,0.5390429,127.010414,0.17987548,0.033610567,,,,,,,,,,,,,127.010414,0.0,2.0,,127.010414,2.0,,127.010414,0.17987548,0.32907048,127.010414,0.17987548,28.94791,127.010414,0.17987548,0.010969017,127.010414,0.17987548,0.058697198,127.010414,0.17987548,6.0,127.010414,2.0,Ice/dust/ash,,,,
127.010414,0.11991698,20.96433,127.010414,0.11991698,1.7501264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.11991698,3438.2952,127.010414,0.11991698,248.01524,,,,,,,,,,,,,,,,,127.010414,0.20985472,0.46030957,127.010414,0.20985472,0.02934175,,,,,,,,,,,,,127.010414,1.0,0.0,,127.010414,3.0,,127.010414,0.20985472,0.28031936,127.010414,0.20985472,28.733406,127.010414,0.20985472,0.00934398,127.010414,0.20985472,0.060006995,127.010414,0.20985472,6.0,127.010414,3.0,Rain/Dust,,,,
127.010414,0.14989623,19.425537,127.010414,0.14989623,1.5638405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.14989623,3181.9963,127.010414,0.14989623,216.94424,,,,,,,,,,,,,,,,,127.010414,0.23983397,0.43835968,127.010414,0.23983397,0.027688317,,,,,,,,,,,,,127.010414,1.0,1.0,,127.010414,4.0,,127.010414,0.23983397,0.2739985,127.010414,0.23983397,28.705593,127.010414,0.23983397,0.009133283,127.010414,0.23983397,0.059464052,127.010414,0.23983397,6.0,127.010414,4.0,Molecular,,,,
127.010414,0.17987548,17.781437,127.010414,0.17987548,1.3970847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.17987548,2909.3489,127.010414,0.17987548,188.95348,,,,,,,,,,,,,,,,,127.010414,0.2698132,0.47124392,127.010414,0.2698132,0.027625713,,,,,,,,,,,,,127.010414,1.0,2.0,,127.010414,5.0,,127.010414,0.2698132,0.30374503,127.010414,0.2698132,28.836477,127.010414,0.2698132,0.010124834,127.010414,0.2698132,0.05537541,127.010414,0.2698132,6.0,127.010414,5.0,CleanAerosol,,,,
127.010414,0.20985472,14.577079,127.010414,0.20985472,1.2045218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.20985472,2379.586,127.010414,0.20985472,156.72217,,,,,,,,,,,,,,,,,127.010414,0.29979247,0.4886935,127.010414,0.29979247,0.026799403,,,,,,,,,,,,,127.010414,2.0,0.0,,127.010414,6.0,,127.010414,0.29979247,0.3283833,127.010414,0.29979247,28.944885,127.010414,0.29979247,0.01094611,127.010414,0.29979247,0.05198348,127.010414,0.29979247,6.0,127.010414,6.0,PollutedAerosol,,,,
127.010414,0.23983397,13.249278,127.010414,0.23983397,1.105087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.23983397,2155.671,127.010414,0.23983397,139.9988,,,,,,,,,,,,,,,,,127.010414,0.3297717,0.44037795,127.010414,0.3297717,0.024745094,,,,,,,,,,,,,127.010414,2.0,1.0,,127.010414,7.0,,127.010414,0.3297717,0.29929385,127.010414,0.3297717,28.816895,127.010414,0.3297717,0.009976461,127.010414,0.3297717,0.053243354,127.010414,0.3297717,6.0,127.010414,7.0,Undetected,,,,
127.010414,0.2698132,13.297412,127.010414,0.2698132,1.0445635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.2698132,2163.1667,127.010414,0.2698132,129.91064,,,,,,,,,,,,,,,,,127.010414,0.35975096,0.42477012,127.010414,0.35975096,0.024469487,,,,,,,,,,,,,127.010414,2.0,2.0,,127.010414,8.0,,127.010414,0.35975096,0.2917981,127.010414,0.35975096,28.783913,127.010414,0.35975096,0.0097266035,127.010414,0.35975096,0.0544601,127.010414,0.35975096,6.0,,,,,,,
127.010414,0.29979247,12.822727,127.010414,0.29979247,0.96666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.010414,0.29979247,2083.1667,127.010414,0.29979247,116.706024,,,,,,,,,,,,,,,,,127.010414,0.3897302,0.43435514,127.010414,0.3897302,0.024811817,,,,,,,,,,,,,127.010414,3.0,0.0,,127.010414,9.0,,127.010414,0.3897302,0.3082698,127.010414,0.3897302,28.856388,127.010414,0.3897302,0.010275659,127.010414,0.3897302,0.05403291,127.010414,0.3897302,6.0,,,,,,,
