time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
136.61806,0.029979246,23.752047,136.61806,0.029979246,17.585735,136.61806,28.808641,136.61806,28.530863,136.61806,24.0,136.61806,88.0,136.61806,0.0,136.61806,274.0,136.61806,970.5686,136.61806,26.347445,136.61806,0.0,136.61806,0.0,136.61806,0.0,136.61806,0.0005885531,136.61806,0.0005306215,136.61806,23.979998,136.61806,24.383333,136.61806,24.131111,136.61806,20240515,136.61806,145000,136.61806,2024.0,136.61806,5.0,136.61806,15.0,136.61806,14.0,136.61806,50.0,136.61806,0.0,136.61806,-1.0,136.61806,-999.0,136.61806,-999.0,136.61806,-999.0,136.61806,3.9555554,136.61806,2500.0,136.61806,0.029979246,85165.94,136.61806,0.029979246,63043.855,136.61806,,136.61806,,136.61806,,136.61806,,136.61806,,136.61806,,136.61806,,136.61806,,136.61806,0.11991698,0.38151804,136.61806,0.11991698,0.031954933,,,,,,,,,,,,,136.61806,0.0,0.0,1.0492736,136.61806,0.0,0.2698132,136.61806,0.11991698,0.1466279,136.61806,0.11991698,28.145163,136.61806,0.11991698,0.0048875976,136.61806,0.11991698,0.07682398,136.61806,0.11991698,6.0,136.61806,0.0,WaterCloud,136.61806,30.0,136.61806,
136.61806,0.05995849,11.623158,136.61806,0.05995849,1.0649858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.05995849,41683.023,136.61806,0.05995849,3816.0017,,,,,,,,,,,,,,,,,136.61806,0.14989623,0.39382464,136.61806,0.14989623,0.0346549,,,,,,,,,,,,,136.61806,0.0,1.0,1.349066,136.61806,1.0,,136.61806,0.14989623,0.15516561,136.61806,0.14989623,28.18273,136.61806,0.14989623,0.0051721875,136.61806,0.14989623,0.07985557,136.61806,0.14989623,6.0,136.61806,1.0,MixedCloud,,,,
136.61806,0.08993774,11.554872,136.61806,0.08993774,0.94556004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.08993774,41362.742,136.61806,0.08993774,3389.5273,,,,,,,,,,,,,,,,,136.61806,0.17987548,0.36531982,136.61806,0.17987548,0.030419042,,,,,,,,,,,,,136.61806,0.0,2.0,1.6488585,136.61806,2.0,,136.61806,0.17987548,0.14269373,136.61806,0.17987548,28.127851,136.61806,0.17987548,0.0047564567,136.61806,0.17987548,0.07504792,136.61806,0.17987548,6.0,136.61806,2.0,Ice/dust/ash,,,,
136.61806,0.11991698,13.11114,136.61806,0.11991698,1.1996281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.11991698,46979.582,136.61806,0.11991698,4294.3584,,,,,,,,,,,,,,,,,136.61806,0.20985472,0.36864716,136.61806,0.20985472,0.031428136,,,,,,,,,,,,,136.61806,1.0,0.0,8.75394,136.61806,3.0,,136.61806,0.20985472,0.1462508,136.61806,0.20985472,28.143505,136.61806,0.20985472,0.0048750276,136.61806,0.20985472,0.07721593,136.61806,0.20985472,6.0,136.61806,3.0,Rain/Dust,,,,
136.61806,0.14989623,13.010888,136.61806,0.14989623,1.202365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.14989623,46775.457,136.61806,0.14989623,4308.8945,,,,,,,,,,,,,,,,,136.61806,0.23983397,0.34153962,136.61806,0.23983397,0.02695732,,,,,,,,,,,,,136.61806,1.0,1.0,9.053732,136.61806,4.0,,136.61806,0.23983397,0.13334335,136.61806,0.23983397,28.08671,136.61806,0.23983397,0.0044447784,136.61806,0.23983397,0.07223931,136.61806,0.23983397,6.0,136.61806,4.0,Molecular,,,,
136.61806,0.17987548,11.590704,136.61806,0.17987548,0.9997173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.17987548,41709.59,136.61806,0.17987548,3583.4456,,,,,,,,,,,,,,,,,136.61806,0.2698132,0.27441773,136.61806,0.2698132,0.015925484,,,,,,,,,,,,,136.61806,1.0,2.0,9.263587,136.61806,5.0,,136.61806,0.2698132,0.09971353,136.61806,0.2698132,27.938742,136.61806,0.2698132,0.0033237846,136.61806,0.2698132,0.05465437,136.61806,0.2698132,6.0,136.61806,5.0,CleanAerosol,,,,
136.61806,0.20985472,11.18392,136.61806,0.20985472,0.97576976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.20985472,40196.86,136.61806,0.20985472,3493.2952,,,,,,,,,,,,,,,,,136.61806,0.29979247,0.24734344,136.61806,0.29979247,0.012348456,,,,,,,,,,,,,136.61806,2.0,0.0,11.272197,136.61806,6.0,,136.61806,0.29979247,0.08651001,136.61806,0.29979247,27.880644,136.61806,0.29979247,0.0028836671,136.61806,0.29979247,0.04752201,136.61806,0.29979247,5.0,136.61806,6.0,PollutedAerosol,,,,
136.61806,0.23983397,9.870966,136.61806,0.23983397,0.79464525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.23983397,35287.418,136.61806,0.23983397,2837.7786,,,,,,,,,,,,,,,,,136.61806,0.3297717,0.23187846,136.61806,0.3297717,0.010959735,,,,,,,,,,,,,136.61806,2.0,1.0,11.811823,136.61806,7.0,,136.61806,0.3297717,0.07918457,136.61806,0.3297717,27.848412,136.61806,0.3297717,0.0026394855,136.61806,0.3297717,0.045120724,136.61806,0.3297717,5.0,136.61806,7.0,Undetected,,,,
136.61806,0.2698132,7.406723,136.61806,0.2698132,0.4415886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.2698132,26522.318,136.61806,0.2698132,1582.8685,,,,,,,,,,,,,,,,,136.61806,0.35975096,0.23694168,136.61806,0.35975096,0.010851129,,,,,,,,,,,,,136.61806,2.0,2.0,,136.61806,8.0,,136.61806,0.35975096,0.08270529,136.61806,0.35975096,27.863901,136.61806,0.35975096,0.002756843,136.61806,0.35975096,0.043790653,136.61806,0.35975096,5.0,,,,,,,
136.61806,0.29979247,6.2032127,136.61806,0.29979247,0.31899446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61806,0.29979247,22232.459,136.61806,0.29979247,1142.0063,,,,,,,,,,,,,,,,,136.61806,0.3897302,0.24366337,136.61806,0.3897302,0.011130396,,,,,,,,,,,,,136.61806,3.0,0.0,,136.61806,9.0,,136.61806,0.3897302,0.08717802,136.61806,0.3897302,27.883583,136.61806,0.3897302,0.0029059341,136.61806,0.3897302,0.043680035,136.61806,0.3897302,5.0,,,,,,,
